transaction_real_price,city,exclusive_use_area,total_parking_capacity_in_site,apartment_building_count_in_sites,room_count,bathroom_count,heat_type_individual
165000000,0,59.997,2716.0,24,2.0,1.0,1
140000000,0,79.055,132.0,1,3.0,1.0,1
210000000,0,84.87,1789.0,10,3.0,2.0,0
1045000000,1,100.31,5540.0,122,3.0,1.0,0
169900000,0,84.9402,865.0,7,3.0,2.0,1
280000000,1,59.76,1803.0,8,2.0,1.0,0
371730000,0,152.64,1158.0,13,5.0,2.0,0
225000000,1,59.89,138.0,2,3.0,1.0,1
240000000,0,59.89,2252.0,17,3.0,2.0,1
450000000,1,111.55,323.0,3,4.0,2.0,1
530000000,1,84.98,319.0,6,3.0,2.0,1
140500000,0,59.61,476.0,2,2.0,1.0,1
73500000,0,59.92,559.0,3,3.0,2.0,1
87000000,0,46.67,21.0,2,3.0,1.0,1
1870000000,1,135.99,5540.0,122,4.0,2.0,0
320000000,0,84.9821,579.0,9,3.0,2.0,0
380000000,1,84.84,194.0,1,3.0,2.0,1
1050000000,1,84.99,7876.0,65,3.0,2.0,0
470000000,0,131.05,9063.0,48,4.0,2.0,1
300000000,1,39.51,325.0,8,3.0,1.0,0
363000000,0,84.86,638.0,6,3.0,2.0,1
90000000,0,78.3,2169.0,15,3.0,1.0,0
425000000,1,84.98,890.0,7,3.0,2.0,1
338000000,0,84.2249,900.0,7,3.0,2.0,1
440000000,1,59.34,2084.0,16,2.0,1.0,1
155000000,0,59.98,1035.0,11,3.0,1.0,1
94000000,0,48.72,169.0,2,3.0,1.0,1
62000000,0,84.24,73.0,1,3.0,2.0,1
385000000,1,84.7094,678.0,6,3.0,2.0,1
650000000,1,84.29,1580.0,22,3.0,2.0,1
479500000,1,84.74,798.0,12,3.0,2.0,0
280000000,0,84.9926,829.0,7,3.0,2.0,1
45700000,0,42.29,536.0,14,2.0,1.0,1
794000000,1,84.936,1209.0,14,3.0,2.0,0
38000000,0,41.3,1418.0,26,2.0,1.0,1
590000000,1,84.91,1391.0,15,3.0,2.0,1
348000000,0,103.528,1578.0,9,3.0,2.0,1
163000000,0,84.9813,413.0,4,3.0,2.0,1
284500000,1,59.88,299.0,3,2.0,1.0,1
900000000,1,84.99,7876.0,65,3.0,2.0,0
68000000,0,49.08,2500.0,17,3.0,1.0,1
261000000,1,84.96,215.0,4,3.0,2.0,1
358000000,1,84.9,1352.0,15,3.0,2.0,1
380000000,0,84.9885,829.0,7,3.0,2.0,1
390000000,0,84.9579,754.0,6,3.0,2.0,1
112000000,0,49.83,187.0,3,2.0,1.0,1
139500000,1,49.6,1239.0,21,2.0,1.0,0
660000000,1,45.26,2500.0,124,2.0,1.0,1
470000000,1,84.9,819.0,2,3.0,1.0,1
97000000,0,31.8492,178.0,1,1.0,1.0,1
585000000,1,101.9176,3210.0,25,3.0,2.0,1
530000000,1,84.76,877.0,9,3.0,2.0,1
44000000,0,41.3,1600.0,10,2.0,1.0,1
480000000,1,59.94,267.0,4,3.0,1.0,1
160000000,0,84.97399999999998,339.0,7,3.0,2.0,0
110000000,0,46.8,284.0,1,1.0,1.0,1
247000000,0,84.98,3410.0,29,3.0,2.0,1
333000000,0,113.83,393.0,2,3.0,2.0,1
133000000,0,114.625,606.0,8,4.0,2.0,1
303000000,1,59.4,630.0,7,3.0,1.0,1
149000000,0,59.8,3776.0,35,3.0,1.0,1
208000000,0,84.96,239.0,3,3.0,2.0,1
83500000,0,84.96,651.0,6,3.0,2.0,1
257000000,0,84.9885,829.0,7,3.0,2.0,1
93000000,0,84.78,192.0,2,3.0,1.0,1
338500000,1,84.94,3481.0,25,3.0,2.0,1
338000000,1,59.958,1616.0,19,3.0,1.0,1
58500000,0,41.16,482.0,8,2.0,1.0,1
200000000,1,59.955,168.0,2,3.0,2.0,1
410000000,0,144.48,4515.0,30,4.0,2.0,1
205000000,1,59.49,184.0,2,3.0,1.0,1
735000000,1,116.94,567.0,5,4.0,2.0,0
181500000,0,59.6054,775.0,8,3.0,1.0,1
280000000,1,59.84,1357.0,12,3.0,1.0,1
264000000,0,84.99,1989.0,15,3.0,2.0,1
228000000,1,45.96,340.0,1,1.0,1.0,1
265000000,1,59.96,2615.0,21,3.0,1.0,1
90000000,0,59.8,314.0,2,3.0,1.0,1
86000000,0,59.9882,522.0,6,3.0,2.0,1
220000000,0,84.59,155.0,1,3.0,1.0,1
156000000,0,81.29,631.0,1,3.0,2.0,1
449000000,1,59.64,3012.0,16,3.0,1.0,1
685000000,1,84.99,4418.0,37,3.0,2.0,0
149660000,0,84.8404,775.0,8,3.0,2.0,1
233500000,0,80.2373,1265.0,10,3.0,2.0,1
328000000,1,59.97,784.0,5,3.0,1.0,1
80000000,0,59.94,314.0,3,3.0,1.0,1
263000000,0,84.62,384.0,5,3.0,1.0,1
310500000,1,59.79,517.0,5,2.0,1.0,1
155000000,0,84.81,584.0,5,3.0,2.0,1
620000000,1,68.91,3300.0,13,2.0,1.0,0
350000000,1,84.97,449.0,5,3.0,2.0,1
538000000,1,84.96,740.0,8,3.0,2.0,0
174000000,0,59.7627,425.0,6,3.0,2.0,1
510000000,1,84.92,286.0,3,3.0,2.0,1
342000000,1,45.55,583.0,2,1.0,1.0,0
339500000,1,59.28,2123.0,17,2.0,1.0,0
92500000,0,59.99,481.0,6,3.0,1.0,0
76000000,0,39.43,536.0,14,1.0,1.0,1
495000000,1,84.96,1344.0,15,3.0,2.0,1
315000000,1,76.51,840.0,5,3.0,1.0,0
689000000,1,87.98,1382.0,13,3.0,2.0,0
157000000,0,59.91,1050.0,16,3.0,1.0,0
189000000,0,59.9616,454.0,7,3.0,2.0,1
324000000,1,84.15,630.0,8,3.0,2.0,1
250000000,1,49.94,2800.0,23,2.0,1.0,0
407000000,1,114.84,387.0,7,4.0,2.0,1
600000000,1,84.95700000000002,342.0,3,3.0,2.0,1
185000000,0,59.34,946.0,1,3.0,1.0,1
330000000,1,59.511,432.0,7,3.0,1.0,1
325000000,1,84.83,648.0,7,3.0,2.0,1
1240000000,1,76.5,3930.0,30,3.0,1.0,0
468000000,1,59.89,1299.0,8,2.0,1.0,0
350000000,1,84.88,751.0,11,3.0,2.0,0
460000000,1,59.92,551.0,7,3.0,2.0,0
310000000,1,84.94,3481.0,25,3.0,2.0,1
250000000,1,42.98,518.0,13,2.0,1.0,1
360000000,1,50.54,2968.0,33,3.0,1.0,0
175000000,0,84.99799999999998,869.0,12,3.0,2.0,1
380000000,1,59.22,2455.0,32,3.0,1.0,0
349000000,1,59.58,607.0,3,2.0,1.0,1
558000000,1,59.93,554.0,8,3.0,1.0,0
760000000,0,127.489,1405.0,6,4.0,2.0,1
334500000,1,59.9,684.0,13,3.0,2.0,1
81000000,0,41.3,1578.0,18,2.0,1.0,1
220000000,1,59.96,222.0,1,3.0,1.0,1
540000000,1,84.46,324.0,6,3.0,2.0,1
1700000000,1,144.2,1120.0,15,5.0,2.0,0
219000000,0,84.93,1187.0,11,3.0,1.0,1
223500000,1,84.57,118.0,5,3.0,1.0,1
90000000,0,59.4,390.0,2,3.0,1.0,1
385000000,1,79.71,244.0,1,3.0,2.0,1
163000000,1,35.45,600.0,4,2.0,1.0,1
560000000,0,163.34799999999996,1428.0,14,5.0,2.0,1
400000000,0,131.07,2252.0,17,4.0,2.0,1
209500000,0,84.9471,327.0,5,3.0,2.0,1
970000000,1,84.99,7876.0,65,3.0,2.0,0
179500000,1,59.445,2300.0,18,2.0,1.0,0
257500000,1,48.96,502.0,8,2.0,1.0,0
263000000,1,50.45,802.0,8,2.0,1.0,1
74500000,0,44.87,789.0,8,3.0,1.0,1
375000000,1,84.25,350.0,6,3.0,2.0,1
410000000,1,115.62,383.0,4,4.0,2.0,1
280000000,1,50.67,680.0,20,2.0,1.0,0
1400000000,1,84.89,136.0,1,3.0,2.0,0
270000000,1,58.76,349.0,3,2.0,1.0,0
280000000,1,46.75,1710.0,6,2.0,1.0,0
1500000000,1,166.1,104.0,1,5.0,2.0,0
556000000,0,84.6389,1405.0,6,3.0,2.0,1
239000000,0,89.681,190.0,1,3.0,2.0,1
900000000,1,84.92,1453.0,14,3.0,2.0,1
350000000,0,84.9,512.0,7,3.0,2.0,0
565000000,0,243.35,4515.0,30,5.0,3.0,1
1450000000,1,142.51,1444.0,36,5.0,2.0,0
130000000,0,41.3,1578.0,18,2.0,1.0,1
180000000,1,84.98,1448.0,9,3.0,2.0,0
850000000,1,59.97,1274.0,12,3.0,2.0,1
265000000,0,121.65,1789.0,10,4.0,2.0,0
294000000,0,126.638,1578.0,9,4.0,2.0,1
194000000,0,70.56,900.0,3,3.0,1.0,1
96500000,0,49.82,1440.0,16,2.0,1.0,1
205010000,0,109.6398,1362.0,15,4.0,2.0,0
170000000,1,53.16,4753.0,30,2.0,1.0,1
653500000,1,84.97,3310.0,42,3.0,2.0,0
377000000,0,118.7961,519.0,4,4.0,2.0,1
455000000,1,119.49,2124.0,12,4.0,2.0,0
330000000,1,59.97,302.0,9,2.0,1.0,1
322000000,0,118.7961,519.0,4,4.0,2.0,1
675000000,0,95.17,3240.0,33,4.0,1.0,0
2270000000,1,84.943,6075.0,44,3.0,2.0,0
76000000,0,31.8492,178.0,1,1.0,1.0,1
600000000,1,84.77600000000002,672.0,12,3.0,2.0,1
274000000,0,119.25,619.0,3,4.0,2.0,1
360000000,1,82.3019,617.0,5,3.0,2.0,1
190000000,1,49.77,459.0,7,2.0,1.0,0
180000000,1,59.96,782.0,9,3.0,1.0,1
200000000,1,35.46,900.0,10,1.0,1.0,0
1815000000,1,164.97,3695.0,4,4.0,2.0,0
640000000,1,59.95,421.0,4,3.0,1.0,0
588000000,1,84.99,450.0,3,3.0,2.0,1
365000000,0,100.9973,2595.0,14,3.0,2.0,1
597000000,0,166.65,927.0,2,4.0,2.0,1
230000000,1,49.94,550.0,14,2.0,1.0,0
529500000,1,83.58,217.0,4,3.0,1.0,0
370000000,1,59.94,477.0,3,3.0,1.0,1
85000000,0,41.3,326.0,7,2.0,1.0,1
530000000,1,84.51,210.0,4,3.0,2.0,1
350000000,0,114.9,1497.0,11,4.0,2.0,1
425000000,1,82.39,565.0,4,3.0,2.0,1
270000000,0,84.98,1430.0,10,3.0,2.0,1
375000000,1,84.98,467.0,7,3.0,2.0,1
365000000,1,114.84,1641.0,16,4.0,2.0,0
430000000,1,84.79,567.0,5,3.0,2.0,0
480000000,1,84.99,463.0,7,3.0,2.0,1
249000000,1,49.72,315.0,6,3.0,1.0,0
580000000,1,109.5,469.0,6,4.0,2.0,0
870000000,1,84.885,1209.0,14,3.0,2.0,0
559000000,0,127.489,1405.0,6,4.0,2.0,1
450000000,1,59.67,581.0,6,2.0,1.0,1
380000000,1,72.34,835.0,7,3.0,1.0,1
103000000,0,59.9425,998.0,7,3.0,1.0,1
172000000,0,84.93,702.0,11,3.0,2.0,1
740000000,1,187.12,633.0,7,5.0,2.0,0
540000000,1,132.96,4932.0,31,4.0,2.0,0
103000000,0,76.33,1098.0,8,3.0,1.0,1
490000000,0,84.96,1992.0,19,3.0,2.0,1
353000000,1,46.75,1710.0,6,2.0,1.0,0
226000000,1,59.93,183.0,1,3.0,1.0,0
296500000,1,84.44,517.0,6,3.0,2.0,1
180000000,0,84.93,1044.0,24,3.0,2.0,1
900000000,1,84.48,650.0,5,3.0,2.0,0
560000000,1,84.99,492.0,6,3.0,2.0,1
330000000,1,84.95,239.0,4,3.0,2.0,1
80000000,0,41.3,326.0,7,2.0,1.0,1
635000000,1,126.28,2488.0,28,4.0,2.0,0
634800000,0,174.107,5755.0,15,4.0,2.0,1
214000000,1,59.95,139.0,1,3.0,1.0,1
340000000,1,79.25,994.0,21,3.0,1.0,0
465000000,0,63.0,1100.0,11,4.0,2.0,1
550000000,1,84.9,819.0,2,3.0,1.0,1
1600000000,1,109.49,576.0,12,3.0,1.0,0
647000000,1,115.65,1353.0,17,4.0,2.0,0
715000000,1,86.61,900.0,6,3.0,1.0,0
1295000000,1,106.71,136.0,2,3.0,1.0,0
275000000,1,59.22,711.0,6,2.0,1.0,0
940000000,1,84.991,852.0,12,3.0,2.0,0
435000000,1,84.62,720.0,7,3.0,2.0,0
344000000,0,121.1904,1024.0,6,4.0,2.0,1
395000000,1,84.98,134.0,1,3.0,2.0,1
405000000,1,80.54,685.0,9,3.0,2.0,1
170000000,1,66.33,494.0,8,3.0,1.0,1
371000000,1,84.76,4804.0,54,3.0,2.0,1
288000000,1,84.97,330.0,5,3.0,2.0,0
373000000,0,124.2312,1858.0,17,4.0,2.0,1
118000000,0,59.95,1573.0,13,3.0,1.0,1
190000000,1,41.3,2123.0,17,2.0,1.0,0
240000000,1,50.14,2455.0,32,2.0,1.0,0
185000000,0,84.99,280.0,4,3.0,2.0,1
425000000,1,84.95,600.0,8,3.0,2.0,1
340000000,1,39.6,297.0,6,2.0,1.0,0
490000000,1,84.87,3384.0,35,3.0,2.0,1
630000000,0,84.6389,4599.0,14,3.0,2.0,1
420000000,1,84.97,2300.0,18,3.0,2.0,0
390000000,1,84.536,208.0,5,3.0,2.0,1
375000000,1,84.84,277.0,3,3.0,2.0,1
293000000,1,84.08,183.0,2,3.0,2.0,1
860000000,1,114.98,687.0,10,4.0,2.0,1
235910000,0,84.99,1066.0,4,3.0,2.0,1
1040000000,1,128.81,4418.0,37,4.0,2.0,0
399500000,1,59.88,348.0,3,3.0,1.0,1
320000000,1,59.99,1426.0,20,3.0,2.0,1
539000000,1,84.96,704.0,9,3.0,2.0,1
360000000,0,84.93,843.0,13,3.0,2.0,0
445000000,1,84.98,466.0,16,3.0,2.0,1
384000000,1,59.97,131.0,1,3.0,1.0,1
550000000,1,134.65,983.0,13,4.0,2.0,0
798000000,1,84.98200000000001,836.0,15,3.0,2.0,1
745000000,1,84.06,937.0,3,3.0,2.0,1
660000000,1,84.988,2185.0,22,3.0,2.0,1
230000000,1,59.4,459.0,7,3.0,1.0,0
375000000,1,59.94,267.0,4,3.0,1.0,1
156000000,1,59.34,3146.0,25,3.0,1.0,1
427000000,1,59.91,105.0,1,3.0,1.0,1
330000000,0,84.34,1440.0,16,3.0,2.0,1
485000000,0,83.012,3728.0,3,2.0,2.0,1
595000000,1,135.0,1352.0,15,4.0,2.0,0
380000000,1,84.87,221.0,2,3.0,2.0,1
274000000,0,134.99,774.0,6,4.0,2.0,1
707000000,1,59.885,380.0,6,3.0,1.0,1
320000000,1,68.86,2000.0,27,3.0,1.0,0
447000000,0,144.48,1578.0,9,4.0,2.0,1
980000000,0,157.513,3728.0,3,4.0,2.0,1
737000000,1,59.96,7712.0,72,3.0,2.0,0
530000000,1,55.4561,729.0,7,3.0,2.0,1
485000000,1,84.77,677.0,6,3.0,2.0,0
247500000,0,112.4493,950.0,7,3.0,2.0,1
407000000,0,84.95,9063.0,48,3.0,2.0,1
435000000,0,144.48,4515.0,30,4.0,2.0,1
293000000,0,84.7894,355.0,2,3.0,2.0,1
518000000,1,85.0,735.0,8,3.0,2.0,0
440000000,0,149.5497,5755.0,15,4.0,2.0,1
339000000,1,84.705,1665.0,22,3.0,2.0,1
730000000,1,120.95,4890.0,51,4.0,2.0,0
415000000,0,103.528,4515.0,30,3.0,2.0,1
615000000,1,59.88,1259.0,14,3.0,1.0,0
458000000,1,84.93,793.0,11,3.0,2.0,1
144000000,0,49.73,481.0,6,2.0,1.0,0
605000000,1,84.91,1152.0,12,3.0,2.0,1
470000000,1,148.77,215.0,2,5.0,2.0,1
83000000,0,59.58,200.0,1,3.0,1.0,1
116000000,0,84.93,371.0,2,3.0,2.0,1
534000000,1,114.99,3060.0,31,4.0,2.0,1
48000000,0,49.965,260.0,9,3.0,1.0,1
1299000000,1,140.83,692.0,5,4.0,1.0,0
2780000000,1,243.93400000000003,1999.0,3,5.0,3.0,0
271000000,0,84.97,1357.0,12,3.0,2.0,1
499000000,1,59.948,990.0,11,3.0,2.0,1
918260000,0,168.5,3728.0,3,3.0,3.0,1
360000000,1,84.72,277.0,3,3.0,2.0,1
85000000,0,59.8,3776.0,35,3.0,1.0,1
175000000,1,50.18,1225.0,7,2.0,1.0,0
328000000,0,84.9171,1875.0,10,3.0,2.0,1
72000000,0,37.72,238.0,1,2.0,1.0,1
350000000,1,84.39,1048.0,13,3.0,1.0,1
410000000,1,84.84299999999998,2733.0,30,3.0,2.0,1
85000000,0,46.27,1340.0,10,3.0,1.0,1
326300000,0,118.021,961.0,4,4.0,2.0,1
145000000,0,59.34,946.0,1,3.0,1.0,1
509000000,1,84.76700000000002,308.0,5,3.0,2.0,1
245000000,0,84.9748,4697.0,49,3.0,2.0,1
584000000,0,126.9004,4599.0,14,4.0,2.0,1
425000000,1,49.94,4471.0,21,2.0,1.0,0
300000000,1,59.4,1322.0,10,3.0,1.0,1
780000000,1,59.99,4418.0,37,3.0,2.0,0
78000000,0,59.94,280.0,2,3.0,1.0,1
159000000,0,84.8404,775.0,8,3.0,2.0,1
215000000,0,84.9748,4697.0,49,3.0,2.0,1
643000000,1,108.08,1299.0,8,4.0,2.0,0
120000000,1,36.66,340.0,1,1.0,1.0,1
599500000,1,120.36,209.0,3,4.0,2.0,1
970000000,1,84.79,9766.0,66,3.0,2.0,0
410000000,1,84.96,2772.0,32,3.0,2.0,1
1260000000,1,97.35,1259.0,14,4.0,2.0,0
415000000,1,84.97,3940.0,25,3.0,2.0,1
148000000,1,70.62,4753.0,30,2.0,1.0,1
150000000,1,59.67,1875.0,21,3.0,2.0,1
473000000,0,124.47,554.0,13,4.0,2.0,0
545000000,1,59.96,715.0,6,3.0,1.0,1
378000000,1,59.89,1710.0,6,2.0,1.0,0
418000000,1,84.76,1357.0,12,3.0,2.0,1
113000000,0,48.598,423.0,2,2.0,1.0,1
314000000,0,84.84200000000001,1323.0,11,3.0,2.0,1
73000000,0,42.63,1573.0,13,2.0,1.0,1
390000000,0,115.1516,276.0,3,4.0,2.0,0
330000000,1,59.53,1104.0,11,3.0,1.0,0
228000000,0,78.11,2169.0,15,3.0,1.0,0
310000000,0,59.9898,265.0,3,2.0,1.0,0
898000000,1,84.99,7876.0,65,3.0,2.0,0
290000000,1,59.76,2300.0,18,3.0,1.0,0
127000000,0,59.941,884.0,11,3.0,2.0,1
290000000,0,84.9963,333.0,5,3.0,2.0,0
289000000,1,59.58,298.0,4,3.0,1.0,1
479000000,1,84.99,244.0,3,3.0,2.0,1
82000000,0,59.89,259.0,1,3.0,1.0,1
348000000,1,59.83,5402.0,49,3.0,1.0,0
331710000,0,113.1474,505.0,5,4.0,2.0,1
101000000,0,59.8,3776.0,35,3.0,1.0,1
116000000,0,84.97,434.0,4,3.0,2.0,1
477000000,1,84.73,917.0,15,3.0,2.0,1
550000000,1,84.88,2123.0,7,3.0,2.0,0
259000000,0,84.965,3958.0,29,3.0,2.0,1
185000000,0,120.69,406.0,4,4.0,2.0,0
623000000,1,84.98,2657.0,32,3.0,2.0,1
997000000,1,59.89,3893.0,28,3.0,2.0,0
330000000,1,59.86,693.0,8,3.0,2.0,1
976000000,1,145.65,204.0,2,4.0,1.0,1
545000000,1,114.97,2251.0,21,4.0,2.0,1
117000000,0,59.8869,658.0,6,3.0,2.0,1
65800000,0,37.62,104.0,3,2.0,1.0,1
325000000,0,113.9881,454.0,7,4.0,2.0,1
485000000,1,84.46,1530.0,9,3.0,1.0,0
680000000,0,100.945,1405.0,6,3.0,2.0,1
350000000,1,120.18,188.0,1,4.0,2.0,1
241000000,0,76.72,865.0,9,3.0,2.0,1
590000000,1,117.16,993.0,11,4.0,2.0,1
275000000,1,58.72,212.0,2,3.0,1.0,1
350000000,1,84.99,2251.0,21,3.0,2.0,1
125000000,0,84.36,500.0,4,3.0,2.0,1
525000000,0,151.9156,4599.0,14,4.0,2.0,1
365000000,1,74.229,539.0,8,3.0,2.0,1
800000000,0,128.16,867.0,4,4.0,2.0,0
420000000,1,59.89,167.0,1,3.0,1.0,1
1800000000,1,160.33,572.0,4,3.0,2.0,1
140000000,1,45.77,286.0,13,1.0,1.0,0
740000000,1,118.25,1710.0,6,4.0,2.0,0
570000000,1,59.82,132.0,1,3.0,1.0,1
309000000,0,84.76,1833.0,20,3.0,2.0,1
53000000,0,33.6966,423.0,2,2.0,1.0,1
406000000,1,78.665,1488.0,16,3.0,2.0,1
232000000,0,84.9902,4697.0,49,3.0,2.0,1
770000000,1,164.15,1985.0,16,5.0,2.0,1
610000000,1,84.995,1651.0,22,3.0,2.0,1
695000000,1,119.68,748.0,6,4.0,2.0,0
115000000,0,59.89,735.0,13,3.0,1.0,1
238000000,1,39.6,619.0,12,2.0,1.0,0
49000000,0,45.5,230.0,7,3.0,1.0,1
510000000,1,59.99,566.0,6,3.0,2.0,1
194000000,1,41.85,198.0,6,1.0,1.0,0
720000000,1,84.82,416.0,4,3.0,2.0,0
423000000,1,84.96,351.0,5,3.0,2.0,1
354000000,1,72.85,3012.0,16,3.0,1.0,1
748000000,1,60.76,300.0,9,3.0,1.0,0
900000000,1,84.99,7876.0,65,3.0,2.0,0
276000000,1,59.98,471.0,6,3.0,1.0,0
348000000,1,84.39,208.0,4,3.0,2.0,0
296000000,1,70.3,771.0,8,3.0,1.0,1
260000000,0,59.79,548.0,7,3.0,1.0,0
84500000,1,44.1,238.0,4,2.0,1.0,0
222000000,1,39.69,900.0,10,2.0,1.0,0
640000000,1,84.97,3310.0,42,3.0,2.0,0
500000000,1,84.92,1974.0,15,3.0,2.0,1
215000000,1,50.18,1225.0,7,2.0,1.0,0
500000000,1,54.94,617.0,12,2.0,1.0,0
545000000,1,81.07,600.0,7,3.0,1.0,0
530000000,1,84.978,252.0,5,3.0,2.0,1
228000000,1,58.2159,122.0,1,3.0,2.0,1
810000000,1,84.99,7876.0,65,3.0,2.0,0
238000000,1,49.94,1710.0,10,2.0,1.0,0
650000000,1,59.983,753.0,15,3.0,2.0,1
183000000,0,59.937,3958.0,29,3.0,2.0,1
176000000,0,74.65,467.0,5,3.0,2.0,1
1228760000,0,157.0176,3942.0,3,3.0,2.0,0
355000000,1,59.9,2776.0,27,3.0,1.0,1
230000000,0,84.6528,4599.0,14,3.0,2.0,1
200000000,1,44.24,1200.0,15,2.0,1.0,1
1380000000,1,59.97,4113.0,35,3.0,2.0,0
126000000,0,40.3,479.0,4,2.0,1.0,1
225000000,1,59.76,214.0,2,3.0,1.0,1
730000000,0,182.7637,2733.0,19,4.0,2.0,1
2170000000,1,135.92,3893.0,28,4.0,2.0,0
340000000,0,141.51,2716.0,24,4.0,2.0,1
329000000,1,59.76,1544.0,9,3.0,1.0,1
136000000,1,52.89,264.0,2,2.0,1.0,1
232000000,0,59.9905,1875.0,13,3.0,2.0,1
297000000,0,117.95,955.0,5,4.0,2.0,1
1830000000,1,161.19,720.0,13,5.0,2.0,0
116500000,0,84.99,513.0,4,3.0,2.0,1
269000000,0,59.808,1592.0,11,3.0,1.0,1
1535000000,1,96.04,1842.0,26,3.0,1.0,0
1700000000,1,106.31,1212.0,12,4.0,1.0,0
125000000,0,59.075,700.0,7,3.0,1.0,1
214000000,1,59.99,1630.0,16,3.0,1.0,1
422000000,1,59.88,1262.0,10,3.0,1.0,0
155000000,0,84.9,402.0,3,3.0,2.0,0
770000000,1,84.21,1056.0,13,3.0,2.0,0
185000000,0,84.99,279.0,3,3.0,2.0,1
378000000,1,84.97,638.0,10,3.0,2.0,1
395000000,1,84.75,456.0,6,3.0,2.0,1
99950000,0,59.9104,509.0,7,3.0,1.0,1
289500000,0,84.99,1066.0,4,3.0,2.0,1
142000000,0,73.4,1109.0,9,3.0,1.0,1
250000000,1,59.98,4804.0,54,3.0,2.0,1
256000000,0,84.98,2381.0,14,3.0,2.0,1
370000000,1,55.08,200.0,1,2.0,1.0,0
410000000,1,27.68,7876.0,65,1.0,1.0,0
1385000000,1,84.93,3893.0,28,3.0,2.0,0
277000000,1,57.1,456.0,6,2.0,1.0,1
400000000,1,84.97,3940.0,25,3.0,2.0,1
695000000,1,59.97,1610.0,17,3.0,1.0,1
463000000,0,84.6528,1405.0,6,3.0,2.0,1
650000000,1,59.22,638.0,4,2.0,1.0,0
815000000,1,114.98,687.0,10,4.0,2.0,1
220000000,1,54.59,994.0,21,3.0,1.0,0
370000000,1,101.86,635.0,7,4.0,2.0,0
350000000,1,59.77,819.0,11,3.0,2.0,1
570000000,1,84.92,354.0,3,3.0,2.0,1
409000000,1,84.9,819.0,2,3.0,1.0,1
830000000,1,114.99,1974.0,15,4.0,2.0,1
540000000,1,84.96,428.0,5,3.0,2.0,1
112000000,0,59.92,561.0,5,2.0,1.0,1
275000000,1,59.52,137.0,1,3.0,1.0,1
228000000,0,59.1416,3400.0,30,3.0,2.0,1
398000000,1,59.4,1953.0,16,3.0,1.0,0
388000000,1,84.82,710.0,9,3.0,2.0,0
438290000,0,130.5613,503.0,5,4.0,2.0,1
277000000,1,57.1,456.0,6,2.0,1.0,1
61700000,0,54.33,352.0,7,3.0,1.0,1
497000000,1,84.838,248.0,5,3.0,2.0,1
98000000,1,49.5,1800.0,25,3.0,1.0,0
169000000,1,39.6,260.0,4,1.0,1.0,0
390000000,0,131.5784,950.0,7,4.0,2.0,1
190000000,1,59.85,128.0,5,3.0,1.0,1
337000000,1,84.42,133.0,2,3.0,1.0,1
605000000,1,84.9,576.0,3,3.0,2.0,0
200000000,0,84.93,144.0,1,3.0,2.0,1
445000000,1,84.96,1426.0,20,3.0,2.0,1
690000000,1,59.9,468.0,5,2.0,1.0,0
436000000,1,56.76,873.0,26,2.0,1.0,0
305000000,0,84.9405,503.0,5,3.0,2.0,1
735000000,1,84.884,1185.0,16,3.0,2.0,1
148000000,1,59.98,648.0,7,3.0,1.0,1
127000000,1,36.66,340.0,1,1.0,1.0,1
274000000,1,84.88,802.0,8,3.0,2.0,1
420000000,1,84.51,646.0,20,3.0,2.0,0
470000000,1,115.28,827.0,13,4.0,2.0,1
267880000,0,84.9222,916.0,5,3.0,2.0,1
234000000,0,59.8562,226.0,1,3.0,2.0,1
487000000,1,59.63,392.0,8,3.0,2.0,1
430000000,1,84.57,2504.0,26,3.0,2.0,1
265000000,0,77.58,524.0,6,3.0,2.0,1
370000000,1,59.89,981.0,12,2.0,1.0,0
162000000,0,59.9,320.0,4,3.0,1.0,1
1220000000,1,136.1,1080.0,14,4.0,2.0,0
239000000,1,49.5,619.0,12,3.0,1.0,0
310000000,1,80.1498,390.0,6,3.0,2.0,1
690000000,1,84.96,275.0,4,3.0,2.0,1
253500000,1,67.41,413.0,4,2.0,1.0,1
208000000,0,84.973,1984.0,24,3.0,2.0,0
980000000,1,84.09,567.0,7,3.0,2.0,1
450000000,1,84.87,1351.0,12,3.0,2.0,1
490000000,0,196.84,2381.0,14,5.0,2.0,1
71000000,0,59.61,231.0,2,2.0,1.0,1
288000000,1,84.99,574.0,7,3.0,2.0,1
869000000,1,98.66,1468.0,25,3.0,1.0,0
570000000,1,84.90799999999999,2554.0,31,3.0,2.0,1
338500000,1,84.96,1376.0,15,3.0,2.0,0
212000000,1,59.33,1048.0,13,3.0,1.0,1
277000000,0,84.5011,333.0,4,3.0,2.0,1
233000000,1,39.69,900.0,10,2.0,1.0,0
509000000,1,59.58,2110.0,23,3.0,1.0,1
500000000,1,83.52,674.0,14,3.0,1.0,0
365000000,1,44.5,196.0,1,1.0,1.0,1
610000000,1,114.92,2091.0,19,4.0,2.0,1
620000000,1,84.85799999999998,1108.0,17,3.0,2.0,1
126000000,0,84.97,774.0,6,3.0,2.0,1
1790000000,1,140.9,1093.0,9,4.0,2.0,0
200000000,1,59.76,560.0,12,3.0,1.0,0
198000000,0,84.9,178.0,1,3.0,2.0,1
198000000,0,84.87,600.0,6,3.0,2.0,0
430000000,1,84.902,530.0,8,3.0,2.0,1
215000000,0,59.77,865.0,9,3.0,1.0,1
288500000,0,84.0896,381.0,6,3.0,2.0,1
