transaction_real_price,city,exclusive_use_area,floor,total_parking_capacity_in_site,total_household_count_in_sites,apartment_building_count_in_sites,supply_area,total_household_count_of_area_type,room_count,bathroom_count,heat_fuel_cogeneration,heat_fuel_gas,heat_type_central,heat_type_district,heat_type_individual,front_door_structure_corridor,front_door_structure_mixed,front_door_structure_stairway
197000000,0,78.3,7,2169.0,2181,15,98.22,250,3.0,1.0,0,1,1,0,0,1,0,0
550000000,1,121.22,2,212.0,221,3,145.01,30,4.0,2.0,0,1,0,0,1,0,0,1
1064620000,1,167.62,14,511.0,318,8,214.15,4,4.0,3.0,1,0,0,0,1,0,0,1
148000000,0,59.8,18,3776.0,3382,35,80.01,1184,3.0,1.0,0,1,0,0,1,0,0,1
344000000,1,84.96,1,1376.0,1140,15,106.16,717,3.0,2.0,1,0,0,1,0,0,0,1
324000000,0,84.99,18,1989.0,1901,15,103.02,748,3.0,2.0,0,1,0,0,1,0,0,1
132000000,1,51.48,8,2455.0,3930,32,72.81,1050,2.0,1.0,1,0,0,1,0,1,0,0
248000000,1,59.61,5,352.0,294,3,75.51,30,3.0,1.0,0,1,0,0,1,0,0,1
357500000,1,84.6475,20,539.0,467,9,108.33,467,3.0,2.0,0,1,0,0,1,0,0,1
575000000,1,114.94,15,3384.0,3404,35,137.26,660,4.0,2.0,0,1,0,0,1,0,0,1
395000000,1,119.78,25,614.0,254,1,161.75,40,3.0,2.0,0,1,0,0,1,0,0,1
344000000,1,84.9,7,1762.0,1495,18,107.59,567,3.0,2.0,0,1,0,0,1,0,0,1
450000000,1,60.5,9,1120.0,2213,26,83.79,63,3.0,1.0,1,0,0,1,0,1,0,0
174000000,0,84.97,17,479.0,432,4,109.46,177,3.0,2.0,0,1,0,0,1,0,0,1
105000000,0,73.56,12,551.0,498,4,94.25,134,3.0,2.0,0,1,0,0,1,0,0,1
320000000,1,84.21,3,208.0,205,2,111.74,90,3.0,2.0,0,1,0,0,1,0,0,1
805000000,1,105.58,5,1397.0,2161,34,124.61,160,4.0,1.0,1,0,0,1,0,1,0,0
715000000,1,61.19,8,912.0,940,6,85.39,190,3.0,1.0,1,0,0,1,0,1,0,0
269000000,1,59.88,11,2366.0,1971,28,81.95,520,3.0,1.0,0,1,0,0,1,1,0,0
70000000,0,59.959,1,193.0,261,1,79.33,219,3.0,1.0,0,1,0,0,1,0,0,1
325000000,0,73.09,2,1616.0,1082,10,94.14,104,3.0,2.0,0,1,0,0,1,0,0,1
463000000,1,113.67,15,4932.0,4509,31,143.86,480,4.0,2.0,0,1,1,0,0,0,0,1
118000000,0,75.65,7,774.0,763,6,97.52,172,3.0,2.0,0,1,0,0,1,0,0,1
1050000000,1,121.48,2,373.0,196,4,142.83,100,4.0,2.0,1,0,0,1,0,0,0,1
79500000,1,43.35,6,4753.0,3169,30,62.63,468,1.0,1.0,0,1,0,0,1,1,0,0
143000000,0,61.52,8,1578.0,2544,18,85.72,360,2.0,1.0,0,1,0,0,1,1,0,0
1320000000,1,82.45,3,2100.0,2100,21,108.43,672,3.0,2.0,1,0,0,1,0,1,0,0
517000000,1,59.73,8,434.0,380,9,81.23,68,3.0,2.0,1,0,0,1,0,0,0,1
410000000,1,114.75,9,2366.0,1971,28,141.56,396,4.0,2.0,0,1,0,0,1,0,0,1
480000000,1,120.14,9,1425.0,998,10,131.66,150,4.0,2.0,0,1,0,0,1,0,0,1
155000000,0,71.54,20,325.0,402,2,87.99,24,3.0,2.0,0,1,0,0,1,0,0,1
395000000,1,76.8,9,877.0,686,9,94.14,164,3.0,1.0,1,0,0,1,0,0,0,1
435000000,1,83.08,12,168.0,183,1,105.94,138,3.0,2.0,0,1,0,0,1,0,0,1
262500000,0,99.83,10,451.0,450,6,120.99,164,4.0,2.0,0,1,0,0,1,0,0,1
111880000,0,84.34,20,1440.0,1780,16,114.6,510,3.0,2.0,0,1,0,0,1,0,0,1
445000000,1,59.64,2,164.0,161,2,85.27,81,3.0,1.0,0,1,0,0,1,1,0,0
284000000,0,112.4493,2,950.0,560,7,144.03,170,3.0,2.0,0,1,0,0,1,0,0,1
448000000,0,100.945,47,4599.0,2752,14,133.82,282,3.0,2.0,0,1,0,0,1,0,0,1
705000000,1,59.95,5,788.0,438,7,77.59,53,3.0,2.0,1,0,0,1,0,0,0,1
265000000,0,84.9882,14,1846.0,1638,16,112.39,240,3.0,2.0,0,1,0,0,1,0,0,1
152000000,1,52.07,5,261.0,435,4,70.95,135,2.0,1.0,0,1,0,0,1,1,0,0
261000000,1,58.59,7,2561.0,2134,26,76.21,513,3.0,1.0,0,1,0,0,1,1,0,0
178500000,0,83.68,3,268.0,499,5,102.04,95,3.0,2.0,0,1,0,0,1,0,0,1
207000000,1,59.85,7,326.0,410,3,83.7,175,2.0,1.0,0,1,1,0,0,1,0,0
520000000,1,131.7554,10,436.0,342,4,165.47,38,4.0,2.0,0,1,0,0,1,0,0,1
168000000,0,82.38,11,122.0,100,1,102.14,30,3.0,2.0,0,1,0,0,1,0,0,1
351500000,1,66.96,1,763.0,763,8,92.96,523,3.0,1.0,1,0,0,1,0,1,0,0
525000000,1,84.85,11,735.0,915,8,107.98,52,3.0,2.0,0,1,0,1,0,0,0,1
685000000,1,84.32,1,709.0,609,7,105.83,609,3.0,2.0,0,1,0,0,1,0,0,1
895000000,1,59.97,19,4113.0,2678,35,86.43,112,3.0,2.0,1,0,0,1,0,0,0,1
440000000,1,78.665,3,1488.0,1244,16,100.42,637,3.0,2.0,0,1,0,0,1,0,0,1
205000000,0,122.64,6,144.0,236,2,147.05,72,4.0,2.0,0,1,0,0,1,0,0,1
360000000,0,116.817,13,2269.0,1950,15,151.86,528,4.0,2.0,0,1,0,0,1,0,0,1
320000000,0,84.8885,29,1582.0,1149,8,108.66,263,3.0,2.0,0,1,0,0,1,0,0,1
209000000,0,84.9749,12,829.0,703,7,113.91,234,3.0,2.0,0,1,0,0,1,0,0,1
675000000,1,84.95,11,1010.0,895,15,109.32,151,3.0,2.0,0,1,0,0,1,0,0,1
219000000,0,59.901,22,439.0,486,7,79.45,169,3.0,2.0,0,1,0,0,1,0,0,1
276500000,0,84.7737,13,1858.0,1828,17,106.64,122,3.0,2.0,0,1,0,0,1,0,0,1
540000000,0,111.862,8,585.0,361,5,155.65,275,3.0,2.0,0,1,0,0,1,0,0,1
60000000,0,58.53,7,268.0,499,5,75.17,17,2.0,1.0,0,1,0,0,1,0,0,1
338000000,1,84.46,5,270.0,386,5,101.43,206,3.0,2.0,0,1,0,0,1,0,0,1
200000000,0,102.0148,13,660.0,560,8,123.28,126,3.0,2.0,0,1,0,0,1,0,0,1
345000000,1,46.75,6,1299.0,1080,8,60.21,150,2.0,1.0,0,1,1,0,0,1,0,0
250000000,1,58.59,11,2561.0,2134,26,76.18,0,3.0,1.0,0,1,0,0,1,1,0,0
314000000,0,85.0,21,1578.0,922,9,108.06,150,3.0,2.0,0,1,0,0,1,0,0,1
420000000,0,196.84,9,4515.0,2637,30,239.85,49,5.0,2.0,0,1,0,0,1,0,0,1
250000000,0,119.34,20,840.0,743,8,142.42,40,4.0,2.0,0,1,0,0,1,0,0,1
572500000,1,84.66,14,1299.0,1080,8,109.43,135,3.0,2.0,0,1,1,0,0,0,1,0
430000000,1,114.75,2,2366.0,1971,28,141.56,396,4.0,2.0,0,1,0,0,1,0,0,1
248800000,1,59.98,22,4804.0,3830,54,81.43,1195,3.0,2.0,0,1,0,0,1,0,0,1
375000000,1,58.42,16,2990.0,2182,22,75.08,223,3.0,1.0,0,1,0,0,1,0,0,1
180000000,0,59.84,6,514.0,498,5,79.55,160,3.0,1.0,0,1,0,0,1,0,0,1
485000000,1,54.98,3,270.0,270,8,61.32,20,2.0,1.0,0,1,0,0,1,0,0,1
57000000,0,53.44,6,79.0,209,1,64.98,1,2.0,1.0,0,1,0,0,1,0,0,1
186000000,0,84.98,15,619.0,362,3,108.11,266,3.0,2.0,0,1,0,0,1,0,0,1
415000000,1,59.91,13,735.0,915,8,81.11,322,3.0,2.0,0,1,0,1,0,1,0,0
48000000,0,49.08,5,2500.0,2960,17,68.12,2960,3.0,1.0,0,1,0,0,1,1,0,0
520000000,1,59.26,10,450.0,509,6,80.2,120,2.0,1.0,0,1,0,0,1,1,0,0
400000000,1,78.665,7,1488.0,1244,16,100.42,637,3.0,2.0,0,1,0,0,1,0,0,1
272700000,1,59.99,1,2251.0,2904,21,78.18,753,3.0,2.0,0,1,0,0,1,1,0,0
467000000,1,84.69,4,2022.0,2065,14,110.67,1032,3.0,2.0,0,1,1,0,0,0,0,1
485000000,1,71.64,6,873.0,1860,26,88.99,1179,3.0,1.0,1,0,0,1,0,0,0,1
510000000,0,84.6389,27,1405.0,998,6,115.1,336,3.0,2.0,0,1,0,0,1,0,0,1
257000000,1,59.2,7,823.0,2646,28,76.58,180,2.0,1.0,1,0,0,1,0,1,0,0
326000000,1,84.96,17,561.0,561,2,104.62,198,3.0,2.0,0,1,1,0,0,0,0,1
158000000,0,59.79,6,560.0,549,6,79.58,76,2.0,1.0,0,1,0,0,1,0,0,1
125000000,0,37.65,4,217.0,358,1,62.81,151,1.0,1.0,0,1,0,0,1,0,0,1
378000000,1,84.8768,4,648.0,554,7,110.02,554,3.0,2.0,0,1,0,0,1,0,0,1
430000000,1,46.75,12,981.0,1550,12,59.34,133,2.0,1.0,1,0,0,1,0,1,0,0
383000000,1,84.77,3,1704.0,2340,18,105.79,684,3.0,2.0,1,0,0,0,1,0,0,1
284000000,0,84.36,5,952.0,896,10,105.82,180,3.0,1.0,1,0,0,1,0,0,0,1
940000000,1,126.94,2,500.0,448,5,150.57,224,4.0,2.0,0,1,1,0,0,0,0,1
400000000,1,59.983,19,2185.0,1622,22,79.65,328,3.0,2.0,0,1,0,0,1,0,0,1
340000000,1,50.54,6,2968.0,3710,33,71.83,1120,3.0,1.0,0,1,1,0,0,1,0,0
355000000,1,59.76,11,1664.0,1261,10,86.19,262,2.0,1.0,0,1,0,0,1,1,0,0
745000000,1,114.533,23,348.0,258,4,136.12,82,4.0,2.0,0,1,0,0,1,0,0,1
468000000,1,84.915,3,251.0,222,3,109.28,27,3.0,2.0,0,1,0,0,1,0,0,1
595000000,1,84.97,21,530.0,455,8,108.21,358,3.0,2.0,0,1,0,0,1,0,0,1
150000000,1,39.92,8,1800.0,3481,25,54.99,149,3.0,1.0,1,0,0,1,0,1,0,0
635000000,1,84.61,13,192.0,131,2,109.24,23,3.0,2.0,0,1,0,0,1,0,0,1
800000000,1,84.93,3,2080.0,1810,22,116.26,62,3.0,2.0,1,0,0,1,0,0,0,1
166000000,1,52.45,2,824.0,837,6,70.52,176,3.0,1.0,0,1,1,0,0,1,0,0
760000000,1,114.78,1,798.0,644,8,141.97,108,4.0,2.0,0,1,0,0,1,0,0,1
535000000,1,84.992,5,1651.0,1122,22,106.94,84,3.0,2.0,0,1,0,0,1,0,0,1
703000000,1,114.88,9,4329.0,5150,42,139.94,954,4.0,2.0,0,1,0,0,1,0,0,1
580000000,1,84.88,4,1391.0,1606,15,107.75,216,3.0,2.0,0,1,0,0,1,0,0,1
367160000,1,59.983,2,2185.0,1622,22,79.65,328,3.0,2.0,0,1,0,0,1,0,0,1
560000000,1,84.95,20,1535.0,1410,19,108.56,630,3.0,2.0,0,1,0,0,1,0,0,1
300000000,1,59.4,10,117.0,132,1,85.98,96,3.0,1.0,0,1,0,0,1,0,0,1
720000000,1,84.33,8,413.0,412,5,103.53,149,3.0,1.0,1,0,0,1,0,0,0,1
412000000,1,105.9035,4,330.0,256,4,131.41,75,4.0,2.0,0,1,0,0,1,0,0,1
189430000,0,84.9902,2,4697.0,3462,49,111.19,0,3.0,2.0,0,1,0,0,1,0,0,1
240000000,1,49.5,4,1800.0,3481,25,69.83,1177,3.0,1.0,1,0,0,1,0,1,0,0
220000000,0,84.96,11,1351.0,1127,11,109.09,471,3.0,2.0,0,1,0,0,1,0,0,1
266000000,1,60.0,3,1875.0,2075,21,74.79,280,3.0,2.0,0,1,0,0,1,1,0,0
650000000,1,84.92,14,354.0,380,3,104.14,100,3.0,2.0,0,1,0,0,1,0,0,1
487000000,1,84.99,20,1777.0,1370,24,112.28,63,3.0,2.0,0,1,0,0,1,0,0,1
125000000,0,84.994,13,902.0,807,8,112.4,1,3.0,2.0,0,1,0,0,1,0,0,1
288300000,0,84.98700000000002,5,554.0,480,13,111.79,24,3.0,2.0,0,1,0,0,1,0,0,1
557000000,1,84.11,8,443.0,443,4,103.82,60,3.0,1.0,1,0,0,1,0,0,0,1
350000000,0,84.98700000000002,15,529.0,470,5,118.23,114,3.0,2.0,0,1,0,0,1,0,0,1
198000000,0,84.53,11,662.0,588,10,112.56,30,3.0,2.0,1,0,0,1,0,0,0,1
130000000,0,59.948,12,1497.0,1280,11,85.37,168,3.0,1.0,0,1,0,0,1,0,0,1
260000000,1,59.76,8,1544.0,1544,9,87.43,86,3.0,1.0,0,1,0,0,1,1,0,0
470000000,1,84.95,10,1017.0,914,10,107.98,514,3.0,2.0,0,1,1,0,0,0,0,1
380000000,1,84.85,9,211.0,153,3,107.48,25,3.0,2.0,1,0,0,0,1,0,0,1
258000000,1,59.9,16,274.0,212,3,77.04,32,2.0,1.0,0,1,0,0,1,0,0,1
600000000,1,59.98,9,3310.0,2517,42,79.93,345,3.0,2.0,1,0,0,1,0,0,0,1
732500000,1,84.9,31,9766.0,6864,66,109.62,1978,3.0,2.0,1,0,0,1,0,0,0,1
1095000000,1,59.99,13,2454.0,1278,13,88.15,4,3.0,2.0,1,0,0,1,0,0,0,1
422000000,1,114.69,20,244.0,232,1,149.48,33,4.0,2.0,0,1,0,0,1,0,0,1
548000000,1,84.92,6,286.0,421,3,103.5,331,3.0,2.0,0,1,0,0,1,0,0,1
474000000,1,84.13,1,891.0,812,15,108.75,63,3.0,2.0,0,1,0,0,1,0,0,1
985000000,1,84.99,3,7876.0,5563,65,109.51,29,3.0,2.0,1,0,0,1,0,0,0,1
495000000,1,84.97,14,549.0,479,8,108.17,271,3.0,2.0,0,1,0,0,1,0,0,1
99000000,0,83.99,3,151.0,268,2,99.64,206,3.0,2.0,0,1,0,0,1,0,0,1
217000000,0,59.9793,7,231.0,270,3,80.79,190,3.0,2.0,0,1,0,0,1,0,0,1
425000000,1,84.97,2,153.0,125,2,106.94,125,3.0,2.0,0,1,0,0,1,0,0,1
187500000,0,73.82,14,206.0,297,2,87.91,58,3.0,1.0,0,1,0,0,1,0,0,1
415000000,1,59.89,7,910.0,662,11,82.22,282,3.0,2.0,0,1,0,0,1,0,0,1
270000000,0,134.64,6,1167.0,1158,13,161.51,36,4.0,2.0,0,1,0,0,1,0,0,1
370000000,1,59.96,3,1267.0,999,18,82.61,156,3.0,2.0,0,1,0,0,1,0,0,1
285000000,1,59.99800000000001,13,1693.0,1377,18,80.74,373,3.0,2.0,0,1,0,0,1,0,0,1
445000000,1,90.95,19,316.0,261,3,118.75,120,3.0,2.0,0,1,0,0,1,0,0,1
442000000,1,66.87,7,2300.0,2400,18,90.97,663,3.0,1.0,0,1,1,0,0,1,0,0
182000000,0,84.7222,13,218.0,212,3,113.57,168,3.0,2.0,0,1,0,0,1,0,0,1
189000000,1,33.18,13,1650.0,1650,12,47.2,486,2.0,1.0,1,0,0,1,0,1,0,0
99000000,1,40.02,16,2450.0,2462,16,56.2,143,2.0,1.0,0,1,0,1,0,1,0,0
350000000,0,84.975,9,1497.0,1280,11,116.28,382,3.0,2.0,0,1,0,0,1,0,0,1
315000000,1,59.89,11,748.0,719,9,81.42,36,3.0,1.0,0,1,0,0,1,1,0,0
817000000,1,108.68,11,744.0,744,10,131.05,144,4.0,2.0,1,0,0,1,0,0,0,1
99000000,0,37.72,11,238.0,130,1,44.12,26,2.0,1.0,0,1,0,0,1,1,0,0
830000000,0,126.607,11,3728.0,1631,3,185.55,46,3.0,2.0,0,1,0,0,1,0,0,1
132500000,0,103.09,1,268.0,499,5,135.18,14,3.0,2.0,0,1,0,0,1,0,0,1
538000000,1,59.817,13,2270.0,1764,19,82.29,228,3.0,2.0,0,1,0,0,1,0,0,1
61000000,0,49.8,12,287.0,387,2,65.64,281,2.0,1.0,0,1,0,0,1,1,0,0
357000000,1,59.58,6,1351.0,1300,12,80.63,350,3.0,1.0,0,1,0,0,1,0,0,1
345000000,1,84.75,1,456.0,811,6,105.79,324,3.0,2.0,0,1,0,0,1,0,0,1
114500000,0,84.9,8,178.0,240,1,110.02,76,3.0,2.0,0,1,0,0,1,0,0,1
421000000,1,51.76,8,308.0,2934,21,71.64,60,2.0,1.0,1,0,0,1,0,0,0,1
557000000,1,84.59,8,486.0,423,6,108.4,142,3.0,2.0,0,1,0,0,1,0,0,1
282500000,1,79.86,1,300.0,383,3,107.66,150,3.0,1.0,0,1,0,0,1,1,0,0
855000000,1,80.87,15,1066.0,1050,12,109.4,328,3.0,2.0,1,0,0,1,0,0,0,1
1065000000,1,76.4,2,796.0,398,4,82.15,196,3.0,1.0,1,0,0,1,0,1,0,0
390000000,1,84.59,17,1676.0,1278,7,105.0,585,3.0,2.0,0,1,0,0,1,0,0,1
223000000,0,115.51,16,1367.0,1408,10,140.36,184,4.0,2.0,0,1,0,0,1,0,0,1
250500000,1,39.96,12,893.0,2433,14,57.07,451,2.0,1.0,1,0,0,1,0,1,0,0
260000000,1,84.165,8,1400.0,1400,13,110.64,206,3.0,1.0,0,1,1,0,0,1,0,0
630000000,1,84.95,9,329.0,276,7,106.53,223,3.0,2.0,0,1,0,0,1,0,0,1
283000000,1,84.54,3,217.0,230,2,102.31,133,3.0,2.0,0,1,0,0,1,0,0,1
417000000,1,49.8,2,554.0,1004,6,70.18,494,2.0,1.0,1,0,0,1,0,1,0,0
570000000,1,108.63,15,944.0,895,8,130.3,168,4.0,2.0,0,1,0,0,1,0,0,1
405000000,1,84.95200000000001,23,342.0,299,3,126.74,30,3.0,2.0,0,1,0,0,1,0,0,1
285000000,0,85.0,11,1578.0,922,9,108.06,150,3.0,2.0,0,1,0,0,1,0,0,1
900000000,1,84.88,15,2382.0,1702,21,110.52,361,3.0,2.0,0,1,0,0,1,0,0,1
195000000,0,84.95,9,561.0,691,4,101.28,286,3.0,1.0,0,1,0,0,1,0,0,1
520000000,1,84.97,8,512.0,1056,10,106.3,636,3.0,2.0,0,1,0,0,1,0,0,1
260500000,1,59.855,2,2733.0,2197,30,82.62,624,3.0,1.0,0,1,0,0,1,0,0,1
312000000,1,83.01,1,254.0,360,3,105.74,84,3.0,2.0,0,1,0,0,1,0,0,1
150000000,0,84.99,25,3776.0,3382,35,104.76,500,3.0,2.0,0,1,0,0,1,0,0,1
585000000,1,66.96,23,400.0,357,3,101.8,47,3.0,2.0,0,1,0,0,1,1,0,0
184500000,0,84.9595,19,358.0,350,4,111.76,28,3.0,2.0,0,1,0,0,1,0,0,1
480000000,0,127.489,12,1405.0,998,6,170.24,288,4.0,2.0,0,1,0,0,1,0,0,1
317000000,1,43.79,1,430.0,839,7,62.51,410,2.0,1.0,1,0,0,1,0,1,0,0
580000000,1,59.97,4,1610.0,1689,17,79.74,92,3.0,1.0,0,1,0,0,1,0,0,1
940000000,1,84.48,5,2906.0,2435,21,113.31,336,3.0,1.0,1,0,0,1,0,1,0,0
165000000,0,60.0,20,470.0,466,7,75.0,214,3.0,1.0,1,0,0,1,0,0,0,1
884500000,1,42.55,4,1136.0,2841,58,42.55,1580,2.0,1.0,0,1,0,0,1,0,0,1
320000000,0,93.11,13,543.0,431,3,116.59,170,3.0,2.0,0,1,0,0,1,0,0,1
390000000,1,84.8098,4,433.0,349,8,103.99,174,3.0,2.0,0,1,0,0,1,0,0,1
518500000,0,84.9112,10,1327.0,1006,12,110.04,192,3.0,2.0,0,1,0,0,1,0,0,1
154000000,1,59.95,10,1459.0,1371,13,88.78,557,3.0,1.0,0,1,0,0,1,1,0,0
170000000,0,84.93,14,1044.0,2132,24,102.91,1128,3.0,2.0,0,1,0,0,1,0,0,1
890000000,1,109.53,16,421.0,317,4,142.19,140,4.0,2.0,1,0,0,1,0,0,0,1
445000000,1,84.64,18,1855.0,1605,25,109.23,792,3.0,2.0,0,1,0,0,1,0,0,1
385000000,1,59.64,3,3012.0,2938,16,81.61,1139,3.0,1.0,0,1,0,0,1,1,0,0
455000000,1,84.994,24,671.0,600,7,107.41,410,3.0,2.0,0,1,0,0,1,0,0,1
290000000,0,61.254,27,935.0,850,8,89.1,251,3.0,2.0,1,0,0,1,0,0,0,1
450000000,1,84.84,2,684.0,580,13,107.65,36,3.0,2.0,0,1,0,0,1,0,0,1
348000000,0,84.98,20,2381.0,1391,14,107.24,138,3.0,2.0,0,1,0,0,1,0,0,1
613000000,1,60.13,10,300.0,1060,9,77.55,220,3.0,1.0,1,0,1,0,0,1,0,0
226000000,0,59.76,19,1673.0,1424,18,74.85,284,3.0,1.0,0,1,0,0,1,0,0,1
60000000,0,40.13,5,84.0,700,16,45.96,1,2.0,1.0,0,1,0,0,1,0,0,1
550000000,0,190.555,3,2918.0,1536,18,217.94,84,6.0,2.0,0,1,0,0,1,0,1,0
395000000,1,48.26,4,518.0,518,13,49.45,141,2.0,1.0,0,1,0,0,1,0,0,1
245000000,1,58.59,9,480.0,427,4,81.11,138,2.0,1.0,1,0,0,1,0,1,0,0
575000000,1,114.75,21,2123.0,1696,7,144.08,523,4.0,2.0,0,1,1,0,0,0,0,1
86500000,0,84.58,6,53.0,181,2,103.23,60,2.0,1.0,0,1,0,0,1,1,0,0
600000000,0,84.97,23,1009.0,564,4,113.47,130,3.0,2.0,0,1,0,0,1,0,0,1
353000000,1,84.97,5,2772.0,3322,32,113.67,876,3.0,2.0,0,1,0,0,1,0,0,1
660000000,1,84.45,12,918.0,733,17,108.25,56,3.0,2.0,1,0,0,1,0,0,0,1
330850000,1,84.94,7,2202.0,1896,23,117.77,143,3.0,2.0,0,1,0,0,1,0,0,1
350000000,1,49.5,3,677.0,1476,15,64.98,594,3.0,1.0,1,0,0,1,0,1,0,0
348000000,1,59.69,15,208.0,206,3,76.03,55,3.0,1.0,0,1,0,0,1,0,0,1
310000000,1,60.0,15,1875.0,2075,21,74.79,280,3.0,2.0,0,1,0,0,1,1,0,0
283000000,0,60.0,5,4515.0,2637,30,80.31,92,3.0,1.0,0,1,0,0,1,0,0,1
108000000,0,49.965,13,260.0,999,9,69.76,885,3.0,1.0,0,1,0,0,1,1,0,0
392500000,1,84.33,9,465.0,414,3,109.63,171,3.0,2.0,0,1,0,0,1,0,0,1
129000000,0,59.9325,6,498.0,1153,11,78.36,150,3.0,1.0,0,1,0,0,1,1,0,0
75000000,0,59.99,17,125.0,217,1,79.99,128,3.0,1.0,0,1,0,0,1,0,0,1
420000000,1,59.88,17,2173.0,2036,19,85.12,895,3.0,1.0,1,0,0,1,0,1,0,0
196000000,1,51.03,4,407.0,930,8,66.1,390,3.0,1.0,1,0,0,1,0,1,0,0
197000000,0,58.66,6,155.0,292,2,75.92,180,3.0,1.0,0,1,0,0,1,0,0,1
323000000,0,83.7711,9,1024.0,989,10,116.07,117,3.0,2.0,0,1,0,0,1,0,0,1
78120000,0,59.075,25,700.0,990,7,73.82,0,3.0,1.0,0,1,0,0,1,0,0,1
144000000,0,84.99,9,1573.0,1733,13,102.69,628,3.0,2.0,0,1,0,0,1,0,0,1
199000000,0,84.9777,12,290.0,262,3,112.35,224,3.0,2.0,0,1,0,0,1,0,0,1
139000000,1,48.96,4,502.0,845,8,66.66,236,2.0,1.0,1,0,0,1,0,1,0,0
1500000000,1,108.15,9,192.0,144,2,115.41,96,3.0,1.0,0,1,0,0,1,1,0,0
337000000,0,84.9805,12,524.0,470,6,113.66,126,3.0,2.0,0,1,0,0,1,0,0,1
256000000,0,84.9676,13,431.0,388,5,112.99,58,3.0,2.0,0,1,0,0,1,0,0,1
159000000,1,32.8,8,243.0,1376,8,48.73,144,2.0,1.0,0,1,1,0,0,1,0,0
899000000,1,84.52,11,540.0,540,7,112.4,540,3.0,2.0,1,0,0,1,0,0,0,1
293000000,1,70.56,14,360.0,1980,12,85.1,210,3.0,1.0,1,0,0,1,0,0,0,1
371430000,1,84.94,10,364.0,333,9,109.81,138,3.0,2.0,0,1,0,0,1,0,0,1
589000000,1,84.04899999999998,7,1257.0,977,12,104.2,190,3.0,2.0,0,1,0,0,1,0,0,1
58000000,0,59.8,18,66.0,140,2,79.31,98,3.0,1.0,0,1,0,0,1,1,0,0
290000000,1,84.94,7,3481.0,2678,25,102.02,2254,3.0,2.0,0,1,0,0,1,0,0,1
240000000,0,84.97,8,2252.0,1895,17,106.74,645,3.0,2.0,0,1,0,0,1,0,0,1
385000000,1,59.88,9,954.0,1259,10,89.86,135,3.0,1.0,0,1,0,0,1,1,0,0
155000000,0,59.99,12,345.0,352,2,79.34,160,3.0,1.0,0,1,0,0,1,0,0,1
268000000,0,99.9151,1,840.0,743,8,124.02,119,3.0,2.0,0,1,0,0,1,0,0,1
455000000,1,84.99,9,1777.0,1370,24,112.28,63,3.0,2.0,0,1,0,0,1,0,0,1
272500000,1,71.33,14,639.0,1332,9,88.99,90,3.0,1.0,0,1,0,0,1,0,0,1
64000000,0,25.89,13,155.0,312,1,34.29,12,1.0,1.0,0,1,0,0,1,1,0,0
1070000000,1,100.8,22,479.0,309,4,132.23,50,4.0,2.0,1,0,0,1,0,1,0,0
184000000,0,59.4,1,1440.0,1780,16,80.71,857,3.0,1.0,0,1,0,0,1,0,0,1
100000000,0,29.24,21,717.0,674,5,43.53,60,1.0,1.0,0,1,0,0,1,1,0,0
307500000,0,125.4,16,2381.0,1391,14,152.17,298,4.0,2.0,0,1,0,0,1,0,0,1
210000000,1,59.84,16,1357.0,1070,12,83.82,411,3.0,1.0,0,1,0,0,1,1,0,0
518900000,1,60.0,9,1365.0,964,12,84.33,207,3.0,1.0,0,1,0,0,1,1,0,0
153000000,0,53.92,22,294.0,445,3,68.47,44,3.0,1.0,0,1,0,0,1,0,0,1
595000000,1,114.369,1,267.0,223,4,135.6,25,4.0,2.0,0,1,0,0,1,0,0,1
398000000,1,114.95,6,1225.0,960,9,140.57,301,4.0,2.0,0,1,0,0,1,0,0,1
787500000,1,108.43,16,323.0,257,5,140.48,76,4.0,2.0,0,1,0,0,1,0,0,1
658000000,0,243.35,21,1578.0,922,9,306.83,44,5.0,3.0,0,1,0,0,1,0,0,1
440000000,1,79.07,10,266.0,247,4,105.17,106,3.0,2.0,0,1,0,0,1,0,0,1
89000000,0,78.11,1,2169.0,2181,15,97.99,250,3.0,1.0,0,1,1,0,0,1,0,0
55000000,0,73.26,4,230.0,249,4,85.18,48,3.0,1.0,0,1,0,0,1,0,0,1
580000000,0,126.9004,26,4599.0,2752,14,166.87,384,4.0,2.0,0,1,0,0,1,0,0,1
510000000,1,81.05,17,2073.0,1786,24,100.78,1178,3.0,2.0,0,1,0,0,1,0,0,1
423000000,1,84.98,25,1525.0,1281,11,109.36,441,3.0,2.0,0,1,0,0,1,0,0,1
64500000,0,49.94,15,326.0,1080,7,72.95,270,2.0,1.0,0,1,0,0,1,1,0,0
210000000,1,59.94,2,161.0,159,2,84.1,66,3.0,1.0,0,1,0,0,1,1,0,0
152310000,0,84.6588,1,918.0,712,15,111.48,46,3.0,2.0,0,1,0,0,1,0,0,1
383000000,1,59.88,6,1262.0,1220,10,85.31,510,3.0,1.0,0,1,1,0,0,1,0,0
690000000,1,114.78,4,790.0,774,10,139.68,254,4.0,2.0,0,1,1,0,0,0,0,1
320000000,1,79.248,14,384.0,352,4,105.24,161,3.0,2.0,0,1,0,0,1,0,0,1
84500000,0,49.965,15,260.0,999,9,69.76,885,3.0,1.0,0,1,0,0,1,1,0,0
260000000,0,84.76,17,970.0,874,10,104.07,210,3.0,2.0,0,1,0,0,1,0,0,1
