transaction_real_price,city,exclusive_use_area,floor,total_parking_capacity_in_site,total_household_count_in_sites,apartment_building_count_in_sites,supply_area,total_household_count_of_area_type,room_count,bathroom_count,heat_fuel_cogeneration,heat_fuel_gas,heat_type_central,heat_type_district,heat_type_individual,front_door_structure_corridor,front_door_structure_mixed,front_door_structure_stairway
439000000,1,84.97,17,531.0,458,7,110.16,185,3.0,2.0,0,1,0,0,1,0,0,1
427000000,1,79.58,15,250.0,206,2,106.38,32,3.0,2.0,0,1,0,0,1,0,0,1
540000000,0,100.945,19,4599.0,2752,14,133.82,282,3.0,2.0,0,1,0,0,1,0,0,1
305000000,1,59.77,20,819.0,739,11,79.41,118,3.0,2.0,0,1,0,0,1,0,0,1
295000000,1,59.96,6,352.0,285,2,86.5,118,3.0,1.0,0,1,0,0,1,0,1,0
170000000,1,56.59,5,354.0,296,3,76.44,168,3.0,1.0,0,1,0,0,1,1,0,0
1250000000,1,153.58,2,1199.0,1588,30,184.04,15,5.0,2.0,1,0,0,1,0,1,0,0
180000000,0,121.47,11,243.0,170,2,150.03,58,4.0,2.0,0,1,0,0,1,0,0,1
111000000,0,84.89,12,885.0,1044,12,105.42,684,3.0,2.0,0,1,0,0,1,0,0,1
174500000,0,84.9961,10,1989.0,1973,18,114.9,529,3.0,2.0,0,1,0,0,1,0,0,1
408000000,0,84.945,16,376.0,336,4,111.44,290,3.0,2.0,0,1,0,0,1,0,0,1
548000000,1,59.85,8,1115.0,947,16,79.54,165,3.0,2.0,1,0,0,1,0,0,0,1
310000000,1,59.92,1,706.0,1313,9,81.14,630,3.0,1.0,1,0,0,1,0,1,0,0
580000000,0,125.4155,33,4599.0,2752,14,166.76,470,4.0,2.0,0,1,0,0,1,0,0,1
315000000,1,84.96,10,907.0,1113,14,109.23,693,3.0,2.0,0,1,0,0,1,0,0,1
546000000,1,84.97,6,540.0,407,7,103.3,158,3.0,2.0,0,1,0,0,1,0,0,1
329000000,1,84.97,8,3146.0,2810,25,99.67,1240,3.0,2.0,0,1,0,0,1,0,0,1
335000000,1,59.64,5,3012.0,2938,16,81.61,1139,3.0,1.0,0,1,0,0,1,1,0,0
235000000,1,49.94,15,2000.0,2654,27,70.52,540,2.0,1.0,1,0,0,1,0,1,0,0
430000000,0,115.6,1,3240.0,3060,33,138.31,288,4.0,2.0,0,1,1,0,0,0,0,1
320000000,1,62.27,1,632.0,632,19,79.34,302,2.0,1.0,0,1,1,0,0,0,0,1
120000000,0,59.816,3,682.0,682,10,74.03,114,3.0,1.0,1,0,0,1,0,0,0,1
330000000,1,84.93,1,630.0,561,7,108.83,257,3.0,2.0,0,1,0,0,1,0,0,1
600000000,1,114.88,14,1855.0,1605,25,143.32,240,4.0,1.0,0,1,0,0,1,0,0,1
473000000,1,101.95,19,2251.0,2904,21,132.88,278,4.0,2.0,0,1,0,0,1,0,0,1
270000000,1,59.77,6,819.0,739,11,79.41,196,3.0,2.0,0,1,0,0,1,0,0,1
410000000,0,101.8128,17,1693.0,862,8,131.18,141,3.0,2.0,0,1,0,0,1,0,0,1
83500000,0,59.8,11,3776.0,3382,35,80.01,1184,3.0,1.0,0,1,0,0,1,0,0,1
880000000,1,124.27,13,782.0,337,5,150.14,58,4.0,2.0,0,1,0,0,1,0,0,1
177000000,0,59.64,22,479.0,531,4,81.4,122,3.0,1.0,0,1,0,0,1,0,0,1
425000000,1,59.61,13,917.0,782,15,78.54,70,2.0,2.0,0,1,0,0,1,0,0,1
104500000,0,84.88,1,2169.0,2181,15,106.48,694,3.0,2.0,0,1,1,0,0,0,0,1
323000000,1,55.59,11,381.0,109,1,72.73,11,1.0,1.0,0,1,0,0,1,1,0,0
599000000,1,84.94,5,351.0,258,5,110.69,2,3.0,2.0,0,1,0,0,1,0,0,1
592000000,1,115.65,3,1353.0,960,17,137.88,888,4.0,2.0,0,1,1,0,0,0,0,1
770000000,0,151.9156,27,4599.0,2752,14,197.66,480,4.0,2.0,0,1,0,0,1,0,0,1
463500000,0,155.41,4,952.0,896,10,182.36,46,5.0,2.0,1,0,0,1,0,0,0,1
163000000,0,99.92,8,592.0,546,4,123.39,150,3.0,2.0,0,1,0,0,1,0,0,1
230000000,0,141.075,7,288.0,496,4,164.71,88,4.0,2.0,0,1,0,0,1,0,0,1
246000000,0,59.91,10,1050.0,1721,16,80.3,480,3.0,1.0,1,0,0,1,0,0,0,1
130000000,0,84.99,11,198.0,288,2,104.13,48,3.0,2.0,0,1,0,0,1,0,0,1
156000000,0,83.76,7,102.0,253,3,102.26,191,3.0,2.0,0,1,0,0,1,0,0,1
450000000,1,59.98,9,650.0,561,15,80.49,164,3.0,2.0,0,1,0,0,1,0,0,1
450000000,1,59.97,14,706.0,700,5,83.44,158,3.0,2.0,0,1,0,0,1,0,0,1
89000000,0,59.8,8,3776.0,3382,35,78.1,200,3.0,1.0,0,1,0,0,1,0,0,1
125000000,0,74.59,4,1673.0,1424,18,92.07,304,3.0,1.0,0,1,0,0,1,0,0,1
215290000,0,84.78,5,524.0,474,11,110.02,90,3.0,2.0,0,1,0,0,1,0,0,1
225200000,0,59.1416,12,3400.0,3160,30,82.28,385,3.0,2.0,0,1,0,0,1,0,0,1
300000000,1,59.83,23,1314.0,1162,7,77.2,278,3.0,1.0,0,1,1,0,0,0,0,1
413000000,0,84.6528,21,4599.0,2752,14,114.16,270,3.0,2.0,0,1,0,0,1,0,0,1
1110000000,1,72.51,3,4026.0,3590,99,72.73,1490,3.0,1.0,0,1,1,0,0,0,0,1
275000000,1,58.14,5,646.0,1045,9,79.9,807,3.0,1.0,1,0,0,1,0,1,0,0
1089000000,1,76.5,9,3930.0,3930,30,112.39,1170,3.0,1.0,1,0,0,1,0,1,0,0
290000000,1,59.8,6,511.0,318,8,75.6,42,3.0,1.0,1,0,0,0,1,0,0,1
182000000,0,97.376,4,869.0,671,12,122.95,169,3.0,2.0,0,1,0,0,1,0,0,1
525000000,0,125.4155,7,4599.0,2752,14,166.76,470,4.0,2.0,0,1,0,0,1,0,0,1
396000000,1,132.96,3,4932.0,4509,31,164.28,1008,4.0,2.0,0,1,1,0,0,0,0,1
737000000,1,84.98,15,687.0,616,10,106.04,20,3.0,2.0,0,1,0,0,1,0,0,1
800000000,1,59.97,27,4113.0,2678,35,86.43,112,3.0,2.0,1,0,0,1,0,0,0,1
790000000,1,84.9,23,9766.0,6864,66,109.62,1978,3.0,2.0,1,0,0,1,0,0,0,1
920000000,1,84.79,4,9766.0,6864,66,108.82,216,3.0,2.0,1,0,0,1,0,0,0,1
965000000,1,76.79,9,5000.0,4424,28,101.52,13,3.0,1.0,1,0,0,1,0,1,0,0
550000000,0,134.6549,13,1428.0,714,14,156.6,116,4.0,2.0,0,1,0,0,1,0,0,1
155000000,0,84.9623,3,759.0,748,7,108.42,299,3.0,2.0,0,1,0,0,1,0,0,1
481000000,1,84.88,6,584.0,408,6,114.62,24,3.0,2.0,1,0,0,1,0,0,0,1
190000000,0,59.92,7,2919.0,2290,20,80.67,467,3.0,2.0,0,1,0,0,1,0,0,1
550000000,1,84.92,13,516.0,537,3,112.39,349,3.0,2.0,0,1,0,0,1,0,0,1
555000000,0,125.4155,38,4599.0,2752,14,166.76,470,4.0,2.0,0,1,0,0,1,0,0,1
476000000,1,84.94,5,1806.0,1497,25,112.17,176,4.0,2.0,0,1,0,0,1,0,0,1
377000000,1,60.054,5,635.0,620,22,81.54,256,3.0,2.0,0,1,0,0,1,0,0,1
328000000,1,84.98,3,234.0,321,3,102.9,321,3.0,2.0,0,1,0,0,1,0,0,1
548000000,1,84.897,15,1002.0,859,11,108.73,49,3.0,2.0,0,1,0,0,1,0,0,1
399000000,1,84.96,1,5402.0,5387,49,109.42,676,3.0,2.0,0,1,1,0,0,0,0,1
103500000,0,49.42,3,340.0,720,5,69.02,720,2.0,1.0,0,1,0,0,1,1,0,0
680000000,1,119.47,24,1400.0,776,14,149.47,46,4.0,2.0,0,1,0,0,1,0,0,1
425000000,1,84.97,3,601.0,522,19,110.22,200,3.0,2.0,0,1,0,0,1,0,0,1
197000000,0,84.98,21,2381.0,1391,14,107.24,138,3.0,2.0,0,1,0,0,1,0,0,1
440000000,1,84.955,3,767.0,532,6,111.22,235,3.0,2.0,0,1,0,0,1,0,0,1
287000000,1,84.9,4,167.0,427,2,111.75,105,3.0,2.0,0,1,0,0,1,1,0,0
355000000,1,60.26,6,627.0,475,9,79.85,25,3.0,1.0,0,1,0,0,1,0,0,1
295000000,1,59.96,10,827.0,686,13,82.61,31,3.0,1.0,0,1,0,0,1,0,0,1
290000000,1,84.69,12,128.0,109,1,104.61,79,3.0,2.0,0,1,0,0,1,1,0,0
435000000,1,84.98,15,350.0,326,7,107.66,253,3.0,2.0,0,1,0,0,1,0,0,1
950000000,1,59.22,19,638.0,638,4,85.23,198,2.0,1.0,1,0,0,1,0,1,0,0
850000000,1,59.993,12,1684.0,1119,9,84.84,113,3.0,2.0,1,0,0,1,0,0,0,1
125000000,0,59.97,1,227.0,228,2,79.34,130,3.0,1.0,0,1,0,0,1,0,0,1
395000000,1,59.94,15,267.0,252,4,78.96,48,3.0,1.0,0,1,0,0,1,1,0,0
94000000,1,33.18,9,522.0,1372,6,44.38,410,2.0,1.0,1,0,0,1,0,1,0,0
450000000,1,84.77,5,989.0,780,9,104.64,780,3.0,2.0,0,1,1,0,0,0,0,1
298500000,1,84.741,13,669.0,627,12,113.24,493,3.0,2.0,0,1,0,0,1,0,0,1
308000000,1,59.93,12,1352.0,939,15,82.56,298,3.0,1.0,0,1,0,0,1,1,0,0
370000000,1,114.68,2,243.0,226,1,143.41,27,4.0,2.0,0,1,0,0,1,0,0,1
90000000,1,36.16,6,1980.0,1980,11,52.55,1350,1.0,1.0,0,1,1,0,0,1,0,0
380000000,1,84.535,11,251.0,222,3,108.46,12,3.0,2.0,0,1,0,0,1,0,0,1
256000000,0,84.97,17,2252.0,1895,17,106.74,645,3.0,2.0,0,1,0,0,1,0,0,1
227000000,1,49.5,5,257.0,660,4,66.93,210,3.0,1.0,1,0,0,1,0,1,0,0
1252500000,1,82.51,12,3930.0,3930,30,119.0,600,4.0,1.0,1,0,0,1,0,1,0,0
440000000,1,59.95,3,515.0,654,4,91.7,340,3.0,1.0,0,1,0,0,1,1,0,0
225000000,1,58.43,13,226.0,182,3,84.04,76,2.0,1.0,0,1,0,0,1,1,0,0
123000000,0,59.8889,15,1206.0,1176,13,78.96,786,3.0,2.0,0,1,0,0,1,0,0,1
66600000,0,40.5,12,116.0,129,1,52.71,72,2.0,1.0,0,1,0,0,1,1,0,0
320000000,1,59.58,19,2110.0,2496,23,83.38,636,3.0,1.0,0,1,0,0,1,1,0,0
629000000,1,84.86,5,481.0,460,2,107.64,156,3.0,2.0,0,1,0,0,1,0,0,1
1470000000,1,99.79,15,975.0,650,8,121.11,350,3.0,2.0,1,0,0,1,0,0,0,1
290000000,1,59.88,5,2366.0,1971,28,81.95,520,3.0,1.0,0,1,0,0,1,1,0,0
760000000,1,84.99,13,4418.0,2603,37,111.24,383,3.0,2.0,1,0,0,1,0,0,0,1
137000000,0,59.96100000000001,4,393.0,412,3,78.5,77,3.0,1.0,0,1,0,0,1,0,0,1
980000000,1,131.85,22,250.0,123,3,167.39,102,4.0,2.0,1,0,0,1,0,0,0,1
852500000,1,84.99,23,7876.0,5563,65,109.51,29,3.0,2.0,1,0,0,1,0,0,0,1
222000000,0,84.9926,21,829.0,703,7,109.13,35,3.0,2.0,0,1,0,0,1,0,0,1
375000000,1,84.9,11,1323.0,1114,14,110.0,54,3.0,2.0,0,1,0,0,1,0,0,1
349000000,1,84.969,5,170.0,155,2,106.85,8,3.0,2.0,0,1,0,0,1,0,0,1
600000000,0,151.2798,15,2446.0,1149,9,185.41,228,4.0,2.0,0,1,0,0,1,0,0,1
220000000,0,81.03,12,1197.0,798,8,105.6,108,3.0,1.0,0,1,1,0,0,1,0,0
188000000,1,41.3,4,1999.0,2856,32,60.33,120,2.0,1.0,1,0,0,1,0,1,0,0
505000000,0,84.77,19,9063.0,5239,48,112.34,790,3.0,2.0,0,1,0,0,1,0,0,1
345000000,1,84.35,23,221.0,285,1,119.01,142,3.0,2.0,0,1,0,0,1,0,0,1
209500000,1,41.85,6,198.0,505,6,56.83,445,1.0,1.0,1,0,0,1,0,1,0,0
197050000,0,84.9902,2,4697.0,3462,49,111.19,1534,3.0,2.0,0,1,0,0,1,0,0,1
329000000,1,59.98,21,4804.0,3830,54,81.43,1195,3.0,2.0,0,1,0,0,1,0,0,1
401000000,1,84.93,3,187.0,166,3,109.06,152,3.0,2.0,0,1,0,0,1,0,0,1
295000000,1,59.96,15,715.0,956,6,82.4,956,3.0,1.0,0,1,0,0,1,1,0,0
448000000,1,84.98,10,236.0,214,4,105.79,0,3.0,2.0,0,1,0,0,1,0,0,1
197000000,1,58.59,1,480.0,427,4,81.11,138,2.0,1.0,1,0,0,1,0,1,0,0
196000000,0,84.98,7,955.0,894,5,104.42,546,3.0,2.0,0,1,0,0,1,0,0,1
350000000,1,84.77,11,1704.0,2340,18,105.79,684,3.0,2.0,1,0,0,0,1,0,0,1
635000000,1,27.68,26,7876.0,5563,65,42.28,124,1.0,1.0,1,0,0,1,0,0,0,1
248000000,0,58.804,10,655.0,655,10,74.08,289,3.0,1.0,1,0,0,1,0,0,0,1
327000000,1,72.84,10,341.0,811,9,90.06,360,3.0,1.0,0,1,1,0,0,0,0,1
384000000,0,126.638,18,1578.0,922,9,150.81,200,4.0,2.0,0,1,0,0,1,0,0,1
600000000,1,84.95,8,1535.0,1410,19,108.56,630,3.0,2.0,0,1,0,0,1,0,0,1
300000000,1,59.96,14,408.0,346,3,79.38,150,2.0,1.0,0,1,0,0,1,1,0,0
400000000,1,66.225,9,1920.0,960,13,87.85,300,3.0,1.0,0,1,1,0,0,1,0,0
447000000,1,84.98,2,1415.0,1102,14,107.12,429,3.0,2.0,0,1,0,0,1,0,0,1
190000000,0,84.6,6,510.0,930,11,96.58,480,3.0,2.0,0,1,0,0,1,0,0,1
563000000,1,84.94,4,720.0,625,10,105.0,214,3.0,2.0,0,1,0,0,1,0,0,1
155000000,0,68.12,17,436.0,576,5,86.84,575,3.0,1.0,0,1,0,0,1,0,0,1
110000000,1,49.5,7,334.0,884,5,63.48,255,2.0,1.0,0,1,0,1,0,1,0,0
420000000,1,84.84,11,282.0,290,4,107.52,129,3.0,2.0,0,1,0,0,1,0,0,1
470000000,0,102.38,4,616.0,299,2,130.43,70,3.0,2.0,0,1,0,0,1,0,0,1
370000000,1,83.72,7,120.0,117,1,109.13,10,3.0,2.0,0,1,0,0,1,0,0,1
810000000,1,59.96,24,7712.0,5678,72,84.75,1150,3.0,2.0,1,0,0,1,0,0,0,1
435000000,0,84.98,9,3410.0,1926,29,110.88,432,3.0,2.0,0,1,0,0,1,0,0,1
625000000,0,243.35,22,1578.0,922,9,306.83,44,5.0,3.0,0,1,0,0,1,0,0,1
290000000,1,59.95,14,187.0,186,2,76.68,92,3.0,2.0,0,1,0,0,1,0,0,1
106000000,1,36.16,6,1980.0,1980,11,52.55,1350,1.0,1.0,0,1,1,0,0,1,0,0
955000000,1,84.99,15,7876.0,5563,65,109.51,29,3.0,2.0,1,0,0,1,0,0,0,1
45000000,0,41.85,14,551.0,1484,14,57.11,836,2.0,1.0,0,1,0,0,1,1,0,0
345000000,1,59.85,12,182.0,155,2,80.39,64,3.0,1.0,0,1,0,0,1,0,0,1
376000000,1,84.08,17,782.0,800,6,108.48,234,3.0,2.0,1,0,0,1,0,0,0,1
300000000,0,84.956,15,208.0,200,2,106.1,110,3.0,2.0,1,0,0,1,0,0,0,1
797000000,1,84.9,2,9766.0,6864,66,109.62,1978,3.0,2.0,1,0,0,1,0,0,0,1
1070000000,1,84.99,25,7876.0,5563,65,110.3,350,3.0,2.0,1,0,0,1,0,0,0,1
110000000,1,41.04,3,492.0,492,3,56.67,216,2.0,1.0,0,1,0,0,1,1,0,0
348000000,1,84.99,4,283.0,390,6,110.32,390,3.0,2.0,1,0,0,1,0,0,0,1
1200000000,1,174.5,2,1244.0,588,10,201.28,85,5.0,2.0,0,1,0,0,1,0,0,1
372000000,1,84.99,16,787.0,768,4,109.88,459,3.0,2.0,0,1,0,0,1,0,0,1
640000000,1,84.57,15,160.0,158,1,108.15,68,3.0,2.0,0,1,0,0,1,0,0,1
339000000,1,84.67,4,188.0,153,3,102.55,58,3.0,2.0,0,1,0,0,1,0,0,1
100000000,0,84.95,10,561.0,691,4,101.28,286,3.0,1.0,0,1,0,0,1,0,0,1
657000000,1,84.94,9,218.0,161,2,105.93,103,3.0,2.0,0,1,0,0,1,0,0,1
240000000,1,59.36,11,424.0,496,5,83.36,121,2.0,1.0,0,1,0,0,1,1,0,0
715000000,1,84.99,10,1027.0,847,10,110.29,40,3.0,2.0,0,1,0,1,0,0,0,1
171000000,1,41.3,9,1710.0,1710,10,57.15,750,1.0,1.0,0,1,1,0,0,1,0,0
870000000,0,151.9156,42,4599.0,2752,14,197.66,480,4.0,2.0,0,1,0,0,1,0,0,1
190000000,1,83.04,6,188.0,298,2,101.57,228,3.0,2.0,0,1,0,0,1,0,0,1
508000000,1,114.752,16,2733.0,2197,30,140.05,511,4.0,2.0,0,1,0,0,1,0,0,1
320000000,1,59.76,10,937.0,1609,16,81.79,502,2.0,1.0,1,0,0,1,0,1,0,0
99000000,1,49.94,1,4471.0,2634,21,73.22,270,2.0,1.0,1,0,0,1,0,1,0,0
276000000,1,59.99,4,187.0,206,3,76.18,87,3.0,1.0,0,1,0,0,1,1,0,0
1290000000,1,132.73,1,184.0,373,4,137.92,4,4.0,2.0,1,0,0,1,0,0,1,0
190000000,1,49.94,8,469.0,939,9,71.05,225,2.0,1.0,1,0,0,1,0,1,0,0
920000000,1,84.98,11,945.0,773,8,119.14,62,3.0,2.0,1,0,0,1,0,0,0,1
248500000,1,59.95,12,1459.0,1371,13,88.78,557,3.0,1.0,0,1,0,0,1,1,0,0
500000000,1,84.99,13,1777.0,1370,24,112.28,63,3.0,2.0,0,1,0,0,1,0,0,1
575000000,0,149.21200000000005,24,3287.0,1360,5,186.8,98,3.0,2.0,1,0,1,0,0,0,0,1
875000000,0,139.316,39,3728.0,1631,3,200.34,46,4.0,2.0,0,1,0,0,1,0,0,1
498000000,1,134.94,10,2300.0,1981,18,164.0,352,4.0,2.0,1,0,0,1,0,0,0,1
194000000,0,84.95,9,672.0,672,13,101.98,135,3.0,2.0,0,1,1,0,0,0,0,1
305000000,1,59.73,16,351.0,339,5,78.97,38,3.0,1.0,0,1,0,0,1,0,0,1
466000000,1,84.84299999999998,15,805.0,611,9,109.86,348,3.0,2.0,0,1,0,0,1,0,0,1
417500000,1,84.78,1,944.0,895,8,104.69,439,3.0,2.0,0,1,0,0,1,0,0,1
270000000,1,70.3,7,771.0,783,8,89.22,232,3.0,1.0,0,1,0,0,1,0,0,1
141500000,0,84.82,7,795.0,795,12,102.28,240,3.0,2.0,0,1,1,0,0,0,0,1
457000000,1,84.97,11,1560.0,1247,24,113.13,208,3.0,2.0,0,1,0,0,1,0,0,1
37000000,0,49.23,1,100.0,150,2,59.62,40,2.0,1.0,0,1,0,0,1,0,0,1
160000000,0,85.0,6,2381.0,1391,14,107.24,138,3.0,2.0,0,1,0,0,1,0,0,1
230000000,1,58.59,7,480.0,427,4,81.11,138,2.0,1.0,1,0,0,1,0,1,0,0
485000000,0,133.295,11,1548.0,1358,19,161.32,296,4.0,2.0,1,0,0,1,0,0,0,1
185000000,0,84.87,14,82.0,189,3,103.24,173,3.0,2.0,0,1,0,0,1,0,0,1
890000000,1,84.92200000000003,4,1185.0,882,16,111.51,33,3.0,2.0,0,1,0,0,1,0,0,1
650000000,1,59.9772,1,4443.0,3002,34,88.72,228,3.0,1.0,1,0,0,1,0,0,0,1
285000000,0,84.9402,25,865.0,800,7,107.83,243,3.0,2.0,0,1,0,0,1,0,0,1
272000000,0,84.939,21,439.0,486,7,107.27,317,3.0,2.0,0,1,0,0,1,0,0,1
107000000,0,59.96,6,436.0,436,3,79.71,178,2.0,1.0,0,1,0,0,1,0,0,1
306000000,0,101.92,2,1551.0,1124,21,132.21,216,3.0,2.0,0,1,0,0,1,0,0,1
72000000,0,59.0604,22,423.0,476,2,81.73,219,2.0,1.0,0,1,0,0,1,1,0,0
437000000,1,59.58,21,2110.0,2496,23,83.38,636,3.0,1.0,0,1,0,0,1,1,0,0
360000000,0,84.8,9,2919.0,2290,20,114.17,677,3.0,2.0,0,1,0,0,1,0,0,1
2080000000,1,145.83,27,1824.0,805,7,178.76,386,3.0,2.0,1,0,0,1,0,0,0,1
299000000,0,77.1,9,3410.0,1926,29,98.91,130,3.0,2.0,0,1,0,0,1,0,0,1
990000000,1,84.99,24,7876.0,5563,65,109.35,828,3.0,2.0,1,0,0,1,0,0,0,1
392000000,0,77.1,11,3410.0,1926,29,98.91,130,3.0,2.0,0,1,0,0,1,0,0,1
385000000,0,84.6389,43,4599.0,2752,14,113.65,772,3.0,2.0,0,1,0,0,1,0,0,1
350000000,0,82.61,7,432.0,432,3,108.03,168,3.0,1.0,0,1,0,0,1,1,0,0
220000000,1,43.11,6,648.0,791,7,59.71,283,1.0,1.0,0,1,0,0,1,1,0,0
177000000,1,39.6,1,677.0,1476,15,51.96,432,2.0,1.0,1,0,0,1,0,1,0,0
94000000,0,49.08,3,2500.0,2960,17,68.12,2960,3.0,1.0,0,1,0,0,1,1,0,0
635000000,1,84.97,18,470.0,367,6,106.66,1,3.0,2.0,0,1,0,0,1,0,0,1
69000000,0,64.32,4,43.0,101,1,84.91,89,3.0,2.0,0,1,0,0,1,0,1,0
780000000,1,121.04,10,453.0,648,9,143.74,264,4.0,2.0,1,0,0,1,0,0,1,0
260000000,0,84.98,14,4515.0,2637,30,108.11,662,3.0,2.0,0,1,0,0,1,0,0,1
159000000,0,59.6,5,756.0,842,8,80.0,398,3.0,1.0,1,0,0,1,0,0,0,1
920000000,1,95.22,3,1306.0,1640,37,113.0,160,3.0,1.0,1,0,0,1,0,0,0,1
46000000,0,49.08,19,2500.0,2960,17,68.12,2960,3.0,1.0,0,1,0,0,1,1,0,0
232000000,0,84.9748,15,4697.0,3462,49,109.15,543,3.0,2.0,0,1,0,0,1,0,0,1
586000000,1,84.97,18,3310.0,2517,42,107.49,116,3.0,2.0,1,0,0,1,0,0,0,1
258000000,1,46.75,10,912.0,912,8,60.15,135,2.0,1.0,1,0,0,0,1,1,0,0
550000000,1,84.84,11,486.0,423,6,109.7,79,3.0,2.0,0,1,0,0,1,0,0,1
184500000,0,79.8,20,2169.0,2181,15,100.11,125,3.0,1.0,0,1,1,0,0,1,0,0
180000000,1,44.33,9,994.0,3315,21,62.53,525,3.0,1.0,1,0,0,1,0,1,0,0
505000000,1,84.98,18,1573.0,545,4,106.47,196,3.0,2.0,0,1,0,0,1,0,0,1
318000000,1,84.99,2,209.0,194,2,108.79,108,3.0,2.0,0,1,0,0,1,0,0,1
118000000,0,84.36,12,500.0,423,4,107.85,248,3.0,2.0,0,1,0,0,1,0,0,1
1021000000,1,107.31,8,3300.0,1572,13,115.58,360,4.0,1.0,1,0,0,1,0,1,0,0
66900000,0,49.94,12,2716.0,2716,20,69.28,630,2.0,1.0,0,1,1,0,0,1,0,0
78000000,0,59.82,8,422.0,499,3,82.17,205,3.0,1.0,0,1,0,0,1,1,0,0
800000000,1,84.971,9,2237.0,2407,30,111.98,784,3.0,2.0,1,0,0,1,0,0,0,1
355000000,1,59.93600000000001,13,848.0,758,15,74.87,339,3.0,1.0,0,1,0,0,1,0,0,1
90000000,0,84.97,9,50.0,119,1,102.3,118,3.0,1.0,0,1,0,0,1,0,0,1
530000000,1,84.82,9,1806.0,1497,25,111.43,411,3.0,2.0,0,1,0,0,1,0,0,1
63000000,0,39.43,15,536.0,1366,14,54.15,267,1.0,1.0,0,1,0,0,1,1,0,0
177000000,1,41.85,5,486.0,763,11,59.95,59,2.0,1.0,1,0,0,1,0,1,0,0
255000000,1,70.62,12,4753.0,3169,30,97.67,780,2.0,1.0,0,1,0,0,1,1,0,0
320000000,1,84.97,11,1602.0,1253,15,109.63,250,3.0,2.0,0,1,0,0,1,0,0,1
258000000,1,84.79,13,567.0,690,5,104.45,120,3.0,2.0,1,0,0,1,0,0,0,1
280000000,1,84.94,17,3481.0,2678,25,102.02,2254,3.0,2.0,0,1,0,0,1,0,0,1
300000000,1,84.96,11,816.0,408,4,110.25,408,3.0,2.0,0,1,0,0,1,0,0,1
330000000,0,104.95,18,775.0,490,8,143.48,190,4.0,2.0,0,1,0,0,1,0,0,1
490000000,1,84.69,9,319.0,285,2,107.44,91,3.0,2.0,0,1,0,0,1,0,0,1
547000000,1,110.14,8,1710.0,855,6,124.18,45,4.0,2.0,0,1,1,0,0,0,0,1
390000000,1,84.99,2,1777.0,1370,24,112.28,63,3.0,2.0,0,1,0,0,1,0,0,1
297000000,0,84.99,33,1066.0,690,4,107.13,85,3.0,2.0,0,1,0,0,1,0,0,1
244000000,1,54.74,12,223.0,237,2,77.18,132,3.0,1.0,0,1,0,0,1,1,0,0
185000000,0,84.92,2,1427.0,1420,13,114.15,520,3.0,2.0,0,1,0,0,1,0,0,1
948000000,1,74.96,15,1274.0,1082,12,102.58,41,3.0,2.0,0,1,0,0,1,0,0,1
132500000,0,59.4,2,289.0,332,2,82.65,117,3.0,1.0,0,1,0,0,1,0,0,1
1005000000,0,157.513,43,3728.0,1631,3,237.11,1,4.0,2.0,0,1,0,0,1,0,0,1
450000000,1,84.995,10,1103.0,958,15,105.42,958,3.0,2.0,0,1,0,0,1,0,0,1
500000000,1,83.29,7,203.0,185,1,106.84,25,3.0,2.0,0,1,0,0,1,0,0,1
117000000,0,53.246,12,900.0,936,3,57.63,299,2.0,1.0,0,1,0,0,1,0,0,1
283000000,0,77.58,10,524.0,470,6,103.85,48,3.0,2.0,0,1,0,0,1,0,0,1
315000000,0,111.75,10,278.0,202,2,143.68,18,4.0,2.0,0,1,0,0,1,0,0,1
127000000,0,52.29,1,467.0,648,2,69.97,229,2.0,1.0,0,1,0,0,1,0,0,1
120000000,0,84.86,13,155.0,322,1,110.42,64,3.0,1.0,0,1,0,0,1,0,0,1
90000000,0,84.84,16,231.0,307,2,109.92,150,3.0,2.0,0,1,0,0,1,0,0,1
235000000,1,84.96,8,708.0,823,5,103.2,260,3.0,2.0,0,1,0,0,1,0,0,1
192000000,1,67.41,14,413.0,591,4,93.03,290,2.0,1.0,0,1,0,0,1,1,0,0
135000000,1,48.6,1,140.0,220,4,64.8,60,2.0,1.0,0,1,0,0,1,0,0,1
149000000,0,59.9329,6,413.0,430,8,83.4,245,3.0,2.0,0,1,0,0,1,0,0,1
690000000,1,114.86,7,417.0,375,5,141.57,71,4.0,2.0,0,1,0,0,1,0,0,1
168080000,0,84.6588,11,918.0,712,15,111.48,46,3.0,2.0,0,1,0,0,1,0,0,1
527000000,1,109.7,4,1299.0,1080,8,128.16,90,4.0,2.0,0,1,1,0,0,0,0,1
452000000,0,129.3472,3,1693.0,862,8,164.51,204,4.0,2.0,0,1,0,0,1,0,0,1
132000000,0,59.82,1,528.0,451,5,75.16,192,3.0,1.0,0,1,0,0,1,0,0,1
396000000,1,59.58,20,2110.0,2496,23,79.89,522,3.0,1.0,0,1,0,0,1,0,1,0
510000000,1,101.9,13,648.0,274,2,132.24,112,3.0,2.0,0,1,0,0,1,0,0,1
410000000,1,84.994,7,671.0,600,7,107.41,410,3.0,2.0,0,1,0,0,1,0,0,1
255000000,1,59.94,5,793.0,951,11,79.96,176,3.0,1.0,0,1,0,0,1,0,0,1
287000000,1,59.76,15,1664.0,1261,10,86.19,262,2.0,1.0,0,1,0,0,1,1,0,0
